,agent_id,episode,day,berries,berries_consumed,berries_thrown,health,days_left_to_live,action,reward,num_norms,total_berries
95,1,48,50,0,10,0,1.7999999999999976,17.999999999999975,1,1.0,15,10
96,0,49,9,1,3,0,1.6999999999999995,23.0,5,1.0,5,4
97,1,49,9,3,0,0,0.0,17.0,0,0.0,3,3
98,0,50,50,2,16,0,5.4,65.99999999999999,2,2.0,14,18
99,1,50,50,0,12,1,2.9999999999999987,29.999999999999982,0,1.0,19,12
100,0,51,50,1,20,1,7.800000000000004,84.00000000000003,1,2.0,17,21
101,1,51,50,1,14,0,4.200000000000004,48.00000000000003,3,2.0,17,15
102,0,52,50,1,16,4,5.399999999999999,59.99999999999998,0,2.0,20,17
103,1,52,50,2,9,0,1.1999999999999995,24.0,1,1.0,13,11
104,0,53,50,0,13,8,3.6000000000000023,36.00000000000002,4,1.5,18,13
105,1,53,50,0,16,0,5.400000000000001,54.00000000000001,3,1.0,12,16
106,0,54,50,2,16,3,5.4,66.0,4,1.5,17,18
107,1,54,50,0,10,1,1.799999999999999,17.99999999999999,4,0.8,16,10
108,0,55,50,0,18,3,6.600000000000004,66.00000000000004,0,1.0,17,18
109,1,55,50,0,11,0,2.400000000000001,24.00000000000001,2,1.0,15,11
110,0,56,33,2,7,4,1.6999999999999984,28.999999999999982,0,0.0,13,9
111,1,56,33,0,4,0,0.0,0.0,3,-1.0,4,4
112,0,57,50,0,16,4,5.400000000000001,54.00000000000001,3,1.0,20,16
113,1,57,50,0,15,0,4.800000000000007,48.000000000000064,1,0.8,12,15
114,0,58,50,1,16,3,5.400000000000002,60.000000000000014,3,1.0,17,17
115,1,58,50,0,14,0,4.1999999999999975,41.99999999999997,5,2.0,13,14
116,0,59,9,2,3,0,1.6999999999999995,29.0,5,1.0,6,5
117,1,59,9,1,0,0,0.0,5.000000000000001,3,0.0,4,1
118,0,60,50,1,15,8,4.800000000000002,54.00000000000001,1,2.0,19,16
119,1,60,50,0,19,1,7.200000000000003,72.00000000000003,1,0.8,14,19
120,0,61,50,1,15,3,4.800000000000002,54.00000000000001,4,1.5,20,16
121,1,61,50,0,10,0,1.7999999999999976,17.999999999999975,1,1.0,9,10
122,0,62,21,2,10,0,4.7,59.0,5,1.0,11,12
123,1,62,21,2,2,1,0.0,11.0,2,-1.0,12,4
124,0,63,9,0,1,0,0.5000000000000001,5.000000000000001,4,-0.2,4,1
125,1,63,9,0,0,0,0.0,0.0,0,-1.0,4,0
126,0,64,50,1,17,1,6.000000000000003,66.00000000000001,5,3.0,19,18
127,1,64,50,0,12,0,2.9999999999999987,29.999999999999982,2,1.0,16,12
128,0,65,21,1,6,0,2.299999999999999,28.99999999999999,2,-0.2,10,7
129,1,65,21,0,2,0,0.0,0.0,3,-1.0,5,2
130,0,66,50,0,13,1,3.600000000000006,36.00000000000006,5,0.8,15,13
131,1,66,50,0,7,0,0.0,0.0,2,0.0,13,7
132,0,67,15,3,4,0,1.6999999999999993,34.999999999999986,2,0.0,8,7
133,1,67,15,0,1,0,0.0,0.0,3,-1.0,5,1
134,0,68,50,0,16,3,5.400000000000008,54.00000000000007,3,1.0,17,16
135,1,68,50,0,9,0,1.1999999999999988,11.999999999999988,0,1.0,11,9
136,0,69,50,3,9,11,1.1999999999999966,29.999999999999964,3,1.0,19,12
137,1,69,50,0,22,0,9.0,90.0,1,0.8,11,22
138,0,70,50,3,17,6,6.000000000000003,78.00000000000001,1,2.0,17,20
139,1,70,50,0,18,1,6.600000000000002,66.00000000000001,1,0.8,15,18
140,0,71,50,0,18,3,6.600000000000003,66.00000000000003,5,2.0,12,18
141,1,71,50,0,18,0,6.600000000000002,66.00000000000001,2,1.0,12,18
142,0,72,50,0,15,8,4.799999999999999,47.99999999999999,5,2.0,20,15
143,1,72,50,0,20,0,7.800000000000002,78.00000000000001,5,2.0,12,20
144,0,73,50,1,16,4,5.400000000000004,60.00000000000004,3,1.0,18,17
145,1,73,50,1,13,0,3.5999999999999988,41.99999999999998,0,2.0,13,14
146,0,74,50,1,18,0,6.600000000000004,72.00000000000003,3,2.0,18,19
147,1,74,50,0,11,0,2.399999999999997,23.999999999999968,2,1.0,15,11
148,0,75,50,2,15,2,4.799999999999998,59.99999999999998,5,2.0,18,17
149,1,75,50,0,9,1,1.1999999999999975,11.999999999999975,2,1.0,14,9
150,0,76,9,2,2,0,1.1,23.0,5,1.0,5,4
151,1,76,9,0,0,0,0.0,0.0,3,-1.0,4,0
152,0,77,50,1,21,2,8.400000000000002,90.00000000000001,2,2.0,17,22
153,1,77,50,0,14,1,4.2,42.0,1,1.0,15,14
154,0,78,50,0,16,7,5.400000000000003,54.00000000000003,5,2.0,18,16
155,1,78,50,0,16,0,5.400000000000003,54.00000000000003,1,0.8,13,16
156,0,79,50,1,13,0,3.599999999999998,41.99999999999997,5,2.0,17,14
157,1,79,50,0,16,0,5.400000000000001,54.00000000000001,1,1.0,17,16
158,0,80,50,0,14,2,4.200000000000011,42.00000000000011,4,0.8,16,14
159,1,80,50,0,8,0,0.5999999999999999,5.999999999999998,3,1.0,12,8
160,0,81,50,1,19,2,7.2000000000000055,78.00000000000004,3,1.0,15,20
161,1,81,50,0,15,0,4.799999999999998,47.99999999999998,2,1.0,13,15
162,0,82,26,1,8,1,2.9999999999999987,35.999999999999986,5,2.0,9,9
163,1,82,26,0,3,0,0.0,0.0,2,-1.0,8,3
164,0,83,50,1,18,3,6.600000000000005,72.00000000000004,3,2.0,16,19
165,1,83,50,0,10,0,1.7999999999999967,17.999999999999964,0,1.0,12,10
166,0,84,50,1,17,2,6.000000000000004,66.00000000000003,5,2.0,13,18
167,1,84,50,1,11,0,2.399999999999998,29.999999999999982,3,2.0,12,12
168,0,85,50,1,15,2,4.800000000000008,54.00000000000007,3,1.0,14,16
169,1,85,50,0,9,1,1.1999999999999975,11.999999999999975,5,0.8,14,9
170,0,86,50,2,18,1,6.600000000000004,78.00000000000004,5,3.0,12,20
171,1,86,50,2,8,0,0.5999999999999971,17.99999999999997,0,1.0,11,10
172,1,87,49,0,15,0,4.900000000000001,49.00000000000001,5,1.0,19,15
173,0,87,50,2,7,0,0.0,11.99999999999998,1,0.0,16,9
174,0,88,32,1,9,0,2.9999999999999982,35.99999999999998,5,1.0,14,10
175,1,88,32,2,4,0,0.0,11.999999999999996,2,0.0,8,6
176,0,89,45,0,14,0,4.7,47.0,5,1.0,19,14
177,1,89,45,4,6,0,0.0,23.0,1,-1.2,14,10
178,0,90,44,1,16,1,6.0,65.99999999999999,5,1.0,16,17
179,1,90,44,0,6,0,0.0,0.0,3,-1.0,11,6
180,0,91,9,3,1,0,0.5000000000000001,23.0,2,-0.2,4,4
181,1,91,9,0,0,0,0.0,0.0,3,-1.0,3,0
182,0,92,50,0,17,2,6.000000000000006,60.00000000000006,4,0.8,14,17
183,1,92,50,0,8,0,0.5999999999999984,5.999999999999984,0,1.0,13,8
184,0,93,38,0,16,0,6.600000000000001,66.00000000000001,5,1.0,11,16
185,1,93,38,1,5,0,0.0,5.999999999999984,3,0.0,11,6
186,0,94,50,0,16,1,5.400000000000004,54.00000000000004,5,2.0,18,16
187,1,94,50,2,10,0,1.7999999999999985,29.999999999999982,1,2.0,15,12
188,0,95,50,1,14,7,4.200000000000002,48.000000000000014,3,2.0,18,15
189,1,95,50,0,9,0,1.1999999999999982,11.99999999999998,1,1.0,11,9
190,0,96,50,2,12,4,2.9999999999999987,41.99999999999998,3,2.0,22,14
191,1,96,50,0,15,0,4.800000000000002,48.000000000000014,2,1.0,15,15
192,0,97,33,0,14,0,5.900000000000001,59.00000000000001,5,1.0,13,14
193,1,97,33,0,4,0,0.0,0.0,3,-1.0,12,4
194,0,98,50,1,19,3,7.200000000000004,78.00000000000003,5,2.0,19,20
195,1,98,50,0,11,0,2.3999999999999964,23.99999999999996,0,1.0,13,11
196,0,99,50,1,15,2,4.8,53.99999999999999,3,2.0,16,16
197,1,99,50,0,13,0,3.599999999999997,35.99999999999997,1,1.0,13,13
198,0,100,50,2,16,5,5.400000000000002,66.00000000000001,1,2.0,19,18
199,1,100,50,0,18,0,6.600000000000003,66.00000000000003,3,1.0,12,18
200,0,101,50,4,15,1,4.800000000000008,72.00000000000007,3,2.0,17,19
201,1,101,50,2,12,0,2.9999999999999973,41.99999999999997,0,2.0,14,14
202,0,102,20,1,8,0,3.5999999999999988,41.99999999999998,5,1.0,8,9
203,1,102,20,2,2,0,0.0,11.999999999999996,2,-1.0,7,4
204,0,103,50,0,18,5,6.600000000000005,66.00000000000004,5,2.0,19,18
205,1,103,50,0,18,0,6.6000000000000005,66.0,5,2.0,11,18
206,1,104,14,0,3,0,1.2000000000000002,12.000000000000002,5,1.0,6,3
207,0,104,15,5,1,0,0.0,29.000000000000004,3,0.0,8,6
208,0,105,50,0,20,0,7.800000000000004,78.00000000000004,3,1.0,14,20
209,1,105,50,1,15,0,4.799999999999999,53.99999999999999,2,2.0,12,16
210,0,106,50,0,20,1,7.800000000000004,78.00000000000004,3,1.0,18,20
211,1,106,50,1,13,0,3.599999999999997,41.99999999999997,5,3.0,14,14
212,0,107,9,2,2,0,1.1,23.0,5,1.0,7,4
213,1,107,9,3,0,0,0.0,17.0,2,-1.0,4,3
214,0,108,50,3,15,2,4.799999999999998,65.99999999999997,5,3.0,19,18
215,1,108,50,1,9,0,1.1999999999999993,17.999999999999993,3,1.0,9,10
216,0,109,50,1,17,3,6.000000000000002,66.00000000000001,1,2.0,17,18
217,1,109,50,1,10,0,1.799999999999999,23.99999999999999,0,1.0,15,11
218,0,110,50,2,16,3,5.400000000000006,66.00000000000006,4,1.5,16,18
219,1,110,50,0,17,0,6.0,60.0,1,0.8,15,17
220,0,111,50,0,25,2,10.800000000000006,108.00000000000006,5,2.0,15,25
221,1,111,50,1,12,3,2.999999999999997,35.999999999999964,3,2.0,17,13
222,0,112,15,4,3,0,1.0999999999999996,34.99999999999999,2,-0.2,8,7
223,1,112,15,0,1,0,0.0,0.0,0,-1.0,5,1
224,0,113,21,1,7,1,2.899999999999999,34.999999999999986,5,1.0,11,8
225,1,113,21,0,2,0,0.0,0.0,3,-1.0,5,2
226,0,114,50,1,19,1,7.2000000000000055,78.00000000000004,0,1.0,16,20
227,1,114,50,0,13,0,3.599999999999997,35.99999999999997,3,1.0,9,13
228,0,115,9,0,1,0,0.5000000000000001,5.000000000000001,4,-0.2,4,1
229,1,115,9,0,0,0,0.0,0.0,2,-1.0,3,0
230,0,116,50,1,16,5,5.400000000000003,60.00000000000002,0,2.0,18,17
231,1,116,50,2,11,0,2.3999999999999986,35.999999999999986,1,2.0,13,13
232,0,117,50,3,15,4,4.799999999999997,65.99999999999997,5,2.0,17,18
233,1,117,50,0,10,0,1.8000000000000005,18.0,5,2.0,10,10
234,0,118,32,0,9,1,2.9999999999999987,29.999999999999982,4,-0.2,12,9
235,1,118,32,0,4,0,0.0,0.0,0,-1.0,7,4
236,0,119,15,3,3,1,1.1,29.0,5,1.0,8,6
237,1,119,15,0,1,0,0.0,0.0,2,-1.2,4,1
238,0,120,50,0,19,4,7.200000000000007,72.00000000000007,5,2.0,14,19
239,1,120,50,0,12,0,2.9999999999999987,29.999999999999982,0,1.0,15,12
240,0,121,38,1,10,1,3.0,36.0,2,1.0,14,11
241,1,121,38,0,5,0,0.0,0.0,2,-1.0,11,5
242,0,122,50,1,17,4,6.000000000000002,66.00000000000001,1,2.0,13,18
243,1,122,50,0,16,1,5.399999999999998,53.99999999999997,4,1.5,12,16
244,0,123,45,2,15,2,5.300000000000003,65.00000000000003,5,1.0,20,17
245,1,123,45,0,6,0,0.0,0.0,3,-1.0,14,6
246,0,124,50,1,17,8,6.000000000000005,66.00000000000004,2,1.0,17,18
247,1,124,50,0,20,2,7.8,78.0,5,2.0,12,20
248,0,125,50,0,14,6,4.2,42.0,3,1.0,19,14
249,1,125,50,0,8,0,0.5999999999999984,5.999999999999984,0,1.0,8,8
250,0,126,50,0,16,1,5.400000000000006,54.00000000000006,3,1.0,12,16
251,1,126,50,0,15,0,4.8000000000000025,48.00000000000002,0,1.0,10,15
252,0,127,50,0,16,2,5.400000000000001,54.00000000000001,5,2.0,21,16
253,1,127,50,0,11,0,2.399999999999999,23.99999999999999,3,1.0,16,11
254,0,128,50,3,13,7,3.599999999999997,53.999999999999964,4,2.5,22,16
255,1,128,50,0,9,0,1.1999999999999988,11.999999999999988,2,1.0,5,9
256,0,129,50,1,19,1,7.200000000000005,78.00000000000004,5,2.0,13,20
257,1,129,50,1,14,0,4.199999999999999,47.99999999999999,3,2.0,12,15
258,0,130,50,1,19,1,7.200000000000002,78.00000000000001,1,1.0,16,20
259,1,130,50,0,12,0,2.9999999999999973,29.99999999999997,2,1.0,12,12
260,0,131,15,3,4,0,1.6999999999999993,34.999999999999986,5,1.0,7,7
261,1,131,15,0,1,0,0.0,0.0,0,-1.0,4,1
262,0,132,50,0,19,1,7.200000000000004,72.00000000000003,3,1.0,13,19
263,1,132,50,1,12,0,2.9999999999999973,35.99999999999997,5,2.0,13,13
264,0,133,50,0,19,0,7.200000000000005,72.00000000000004,5,2.0,14,19
265,1,133,50,0,14,0,4.199999999999998,41.99999999999998,2,1.0,15,14
266,0,134,38,2,13,0,4.800000000000002,60.000000000000014,2,1.0,9,15
267,1,134,38,0,5,0,0.0,0.0,3,-1.0,9,5
268,0,135,50,1,12,4,2.9999999999999973,35.99999999999997,2,1.0,19,13
269,1,135,50,0,16,0,5.4,53.99999999999999,5,2.0,11,16
270,0,136,44,1,14,3,4.799999999999999,53.99999999999999,3,1.0,23,15
271,1,136,44,4,6,0,0.0,24.0,0,0.0,11,10
272,0,137,50,0,16,6,5.400000000000001,54.00000000000001,3,1.0,18,16
273,1,137,50,0,16,0,5.400000000000005,54.00000000000004,3,1.0,13,16
274,0,138,50,0,19,3,7.200000000000005,72.00000000000004,4,1.5,12,19
275,1,138,50,2,13,0,3.599999999999997,47.99999999999997,3,2.0,10,15
276,0,139,50,0,11,8,2.3999999999999995,24.0,5,2.0,14,11
277,1,139,50,0,25,0,10.800000000000004,108.00000000000004,5,2.0,11,25
278,0,140,33,0,11,0,4.100000000000001,41.000000000000014,5,-0.2,16,11
279,1,140,33,0,4,0,0.0,0.0,3,-1.0,11,4
280,0,141,50,0,19,3,7.2000000000000055,72.00000000000006,4,1.5,16,19
281,1,141,50,0,17,0,6.000000000000003,60.00000000000002,5,2.0,15,17
282,0,142,50,0,17,4,6.000000000000002,60.000000000000014,3,1.0,14,17
283,1,142,50,0,12,0,2.999999999999998,29.99999999999997,5,2.0,12,12
284,0,143,50,1,18,0,6.600000000000003,72.00000000000003,5,2.0,18,19
285,1,143,50,3,10,1,1.7999999999999994,35.99999999999999,1,2.0,18,13
286,0,144,15,2,3,0,1.0999999999999992,22.99999999999999,2,-0.2,6,5
287,1,144,15,1,1,0,0.0,5.000000000000002,3,0.0,7,2
288,0,145,50,0,16,4,5.400000000000004,54.00000000000004,5,2.0,15,16
289,1,145,50,0,15,0,4.800000000000003,48.00000000000003,1,0.8,14,15
290,0,146,50,0,15,2,4.800000000000001,48.00000000000001,0,0.8,18,15
291,1,146,50,0,17,0,6.0,60.0,1,0.8,15,17
292,0,147,33,0,10,1,3.499999999999999,34.999999999999986,1,0.0,16,10
293,1,147,33,0,4,1,0.0,0.0,3,-1.0,11,4
294,0,148,50,0,15,5,4.800000000000004,48.00000000000004,4,1.5,17,15
295,1,148,50,0,16,0,5.4,53.99999999999999,1,0.8,15,16
296,0,149,26,0,13,0,6.000000000000003,60.00000000000002,1,0.0,11,13
297,1,149,26,2,3,0,0.0,11.999999999999998,2,-1.0,8,5
298,0,150,50,1,18,5,6.600000000000005,72.00000000000004,5,3.0,16,19
299,1,150,50,0,10,2,1.799999999999999,17.99999999999999,0,1.0,15,10
300,0,151,15,0,4,0,1.6999999999999993,16.999999999999993,2,-0.2,7,4
301,1,151,15,1,1,0,0.0,5.0,3,0.0,5,2
302,0,152,50,1,20,0,7.800000000000006,84.00000000000006,0,2.0,20,21
303,1,152,50,0,9,3,1.199999999999999,11.99999999999999,5,2.0,19,9
304,0,153,50,0,18,4,6.600000000000007,66.00000000000006,5,2.0,15,18
305,1,153,50,1,16,0,5.400000000000005,60.00000000000004,0,2.0,10,17
306,0,154,21,2,8,0,3.499999999999999,46.99999999999999,1,1.0,11,10
307,1,154,21,3,2,0,0.0,17.0,1,-1.0,8,5
308,0,155,9,4,2,0,1.1,35.0,5,1.0,5,6
309,1,155,9,0,0,0,0.0,0.0,3,-1.0,4,0
310,0,156,9,2,2,0,1.1,23.0,5,1.0,5,4
311,1,156,9,1,0,0,0.0,5.000000000000001,3,0.0,2,1
312,0,157,9,2,2,0,1.0999999999999996,23.0,3,0.0,3,4
313,1,157,9,0,0,0,0.0,0.0,3,-1.0,4,0
314,0,158,50,2,22,3,9.000000000000007,102.00000000000006,4,2.5,17,24
315,1,158,50,0,11,3,2.3999999999999986,23.999999999999982,4,1.5,16,11
316,0,159,50,1,15,3,4.799999999999998,53.99999999999997,2,2.0,18,16
317,1,159,50,0,14,0,4.199999999999999,41.99999999999999,1,1.0,15,14
318,0,160,38,2,14,0,5.400000000000002,66.00000000000001,5,2.0,16,16
319,1,160,38,3,5,0,0.0,17.999999999999993,0,-1.0,14,8
320,0,161,50,1,21,0,8.400000000000002,90.00000000000001,3,1.0,14,22
321,1,161,50,3,12,1,2.9999999999999973,47.99999999999997,3,2.0,14,15
322,0,162,50,1,19,2,7.2000000000000055,78.00000000000004,3,1.0,16,20
323,1,162,50,0,11,0,2.400000000000001,24.00000000000001,3,1.0,9,11
324,0,163,9,1,2,0,1.1,17.0,5,1.0,3,3
325,1,163,9,1,0,0,0.0,5.000000000000001,2,-1.0,4,1
326,0,164,50,1,14,6,4.200000000000002,48.000000000000014,4,1.5,21,15
327,1,164,50,0,16,0,5.399999999999999,53.99999999999999,2,1.0,13,16
328,0,165,50,7,13,4,3.600000000000005,78.00000000000004,2,2.0,15,20
329,1,165,50,0,10,0,1.799999999999998,17.99999999999998,2,0.8,12,10
330,0,166,9,3,1,0,0.5000000000000001,23.0,0,0.0,4,4
331,1,166,9,0,0,0,0.0,0.0,1,-1.2,2,0
332,0,167,21,3,5,0,1.6999999999999988,34.999999999999986,5,1.0,8,8
333,1,167,21,0,2,0,0.0,0.0,0,-1.0,7,2
334,0,168,50,0,20,4,7.800000000000003,78.00000000000003,5,2.0,15,20
335,1,168,50,3,10,0,1.7999999999999976,35.99999999999997,0,1.0,14,13
336,0,169,26,0,7,1,2.3999999999999986,23.999999999999982,5,-0.2,14,7
337,1,169,26,0,3,0,0.0,0.0,0,-1.0,7,3
338,0,170,9,0,1,0,0.5,5.0,0,0.0,2,1
339,1,170,9,0,0,0,0.0,0.0,2,-1.0,4,0
340,0,171,50,1,15,8,4.800000000000005,54.00000000000004,1,2.0,17,16
341,1,171,50,1,17,0,5.999999999999999,65.99999999999999,1,0.8,15,18
342,0,172,15,1,4,0,1.6999999999999993,23.0,5,1.0,8,5
343,1,172,15,0,1,0,0.0,0.0,0,-1.0,5,1
344,0,173,9,1,3,0,1.6999999999999995,23.0,5,1.0,5,4
345,1,173,9,0,0,0,0.0,0.0,3,-1.0,3,0
346,0,174,50,0,11,1,2.399999999999997,23.999999999999968,1,1.0,13,11
347,1,174,50,0,11,1,2.399999999999998,23.99999999999998,5,2.0,14,11
348,0,175,50,0,19,1,7.200000000000001,72.0,5,2.0,16,19
349,1,175,50,5,7,0,0.0,29.99999999999997,0,0.0,17,12
350,0,176,26,0,7,0,2.399999999999999,23.99999999999999,5,1.0,13,7
351,1,176,26,1,3,0,0.0,5.999999999999993,0,0.0,9,4
352,0,177,50,0,22,3,9.000000000000004,90.00000000000003,2,1.0,16,22
353,1,177,50,0,13,2,3.5999999999999983,35.99999999999998,3,1.0,16,13
354,0,178,50,0,19,3,7.2000000000000055,72.00000000000006,5,2.0,12,19
355,1,178,50,0,10,0,1.7999999999999967,17.999999999999964,0,1.0,9,10
356,0,179,50,1,17,3,6.000000000000003,66.00000000000001,1,2.0,19,18
357,1,179,50,0,14,0,4.1999999999999975,41.99999999999997,5,2.0,13,14
358,0,180,50,0,18,7,6.600000000000009,66.00000000000009,3,1.0,14,18
359,1,180,50,0,19,1,7.200000000000003,72.00000000000003,1,0.8,14,19
360,0,181,50,1,22,2,9.000000000000005,96.00000000000004,0,2.0,14,23
