,agent_id,episode,day,berries,berries_consumed,berries_thrown,health,days_left_to_live,action,reward,num_norms,total_berries
132,0,67,50,0,8,10,0.6,5.999999999999999,3,1.0,16,8
133,1,67,50,0,10,0,1.7999999999999967,17.999999999999964,0,0.9,5,10
134,1,68,50,0,8,0,0.5999999999999966,5.999999999999966,2,0.9,7,8
135,0,68,50,0,7,8,2.775557561562892e-17,2.7755575615628914e-16,5,0.9,13,7
136,0,69,50,5,8,10,0.6000000000000005,36.0,2,1.4,15,13
137,1,69,50,0,11,0,2.399999999999997,23.99999999999997,3,0.9,9,11
138,1,70,27,0,6,0,1.6999999999999988,16.999999999999986,3,-0.1,5,6
139,0,70,27,8,3,6,0.0,47.0,0,-1.4,13,11
140,0,71,50,5,8,9,0.5999999999999995,35.99999999999999,5,1.4,12,13
141,1,71,50,0,9,1,1.1999999999999966,11.999999999999966,3,0.9,5,9
142,0,72,50,4,8,12,0.5999999999999995,30.0,2,1.8,15,12
143,1,72,50,0,12,2,2.999999999999997,29.999999999999968,3,0.9,8,12
144,1,73,33,0,8,0,2.2999999999999985,22.999999999999982,0,0.0,8,8
145,0,73,33,8,4,8,0.0,47.0,2,-0.7,14,12
146,0,74,50,2,8,11,0.5999999999999993,17.999999999999993,3,1.8,17,10
147,1,74,50,0,11,1,2.399999999999997,23.99999999999997,2,1.0,7,11
148,0,75,38,8,5,7,1.3877787807814454e-16,47.99999999999999,1,0.4,14,13
149,0,75,39,9,5,7,0.0,52.99999999999999,0,-0.7,14,14
150,0,76,14,0,1,3,1.3877787807814454e-16,1.3877787807814457e-15,2,0.0,6,1
151,0,76,15,0,1,3,0.0,0.0,2,-1.0,6,1
152,1,77,8,0,1,0,0.6,5.999999999999999,3,-0.1,2,1
153,0,77,9,1,0,1,0.0,5.000000000000001,2,-0.1999999999999999,6,1
154,1,78,50,0,11,1,2.399999999999997,23.99999999999997,3,0.9,6,11
155,0,78,50,2,8,11,0.5999999999999991,17.99999999999999,1,1.8,10,10
156,1,79,50,0,10,0,1.799999999999998,17.99999999999998,3,0.9,6,10
157,0,79,50,8,7,10,0.0,47.99999999999999,0,0.3,19,15
158,0,80,50,5,8,12,0.5999999999999986,35.999999999999986,3,1.4,15,13
159,1,80,50,0,12,2,2.999999999999997,29.999999999999968,3,0.9,9,12
160,1,81,21,0,3,0,0.4999999999999995,4.999999999999996,3,-0.1,3,3
161,0,81,21,0,2,3,0.0,0.0,2,-1.1,9,2
162,1,82,43,0,7,0,0.6999999999999981,6.9999999999999805,5,0.4,7,7
163,0,82,44,0,6,6,0.0,0.0,2,-1.1,13,6
164,0,83,15,1,4,1,1.6999999999999995,23.0,5,1.2000000000000002,7,5
165,1,83,15,0,1,0,0.0,0.0,4,-1.1,5,1
166,1,84,20,0,3,0,0.5999999999999993,5.999999999999993,3,-0.1,3,3
167,0,84,20,0,2,3,0.0,0.0,0,-1.0,9,2
168,0,85,50,2,8,12,0.5999999999999998,17.999999999999996,4,1.9,13,10
169,1,85,50,0,12,0,2.999999999999997,29.999999999999968,3,0.9,4,12
170,0,86,50,1,9,12,1.2,17.999999999999996,5,1.8,16,10
171,1,86,50,0,12,1,2.999999999999998,29.99999999999997,3,0.9,10,12
172,1,87,50,0,12,2,2.999999999999998,29.99999999999997,3,0.9,11,12
173,0,87,50,4,8,12,0.5999999999999993,29.99999999999999,4,1.9,18,12
174,0,88,50,0,10,11,1.7999999999999994,17.999999999999993,5,1.8,13,10
175,1,88,50,0,11,0,2.399999999999997,23.999999999999968,3,0.9,5,11
176,1,89,38,0,8,2,1.7999999999999976,17.999999999999975,3,-0.1,9,8
177,0,89,39,8,5,8,0.0,47.0,0,-0.6,12,13
178,0,90,50,2,8,11,0.5999999999999989,17.99999999999999,4,1.9,14,10
179,1,90,50,0,11,1,2.3999999999999964,23.99999999999996,0,1.0,5,11
180,0,91,50,0,8,9,0.6000000000000005,6.000000000000005,4,1.9,14,8
181,1,91,50,0,9,1,1.1999999999999984,11.999999999999984,3,0.9,7,9
182,1,92,50,0,11,1,2.399999999999997,23.99999999999997,3,0.9,6,11
183,0,92,50,2,9,11,1.2000000000000002,24.000000000000004,1,1.8,15,11
184,0,93,50,2,8,11,0.5999999999999996,17.999999999999996,2,1.8,11,10
185,1,93,50,1,11,1,2.399999999999997,29.999999999999968,3,1.8,5,12
186,0,94,50,1,11,10,2.3999999999999995,30.0,2,1.8,14,12
187,1,94,50,0,10,0,1.7999999999999972,17.99999999999997,3,0.9,6,10
188,0,95,9,0,2,0,1.0999999999999992,10.999999999999991,1,-0.1,2,2
189,1,95,9,0,0,1,0.0,0.0,4,-1.1,5,0
190,1,96,50,0,13,2,3.599999999999997,35.99999999999997,3,0.9,9,13
191,0,96,50,5,8,13,0.5999999999999993,35.99999999999999,0,0.6,16,13
192,1,97,50,0,12,1,2.9999999999999973,29.99999999999997,2,1.0,6,12
193,0,97,50,4,8,12,0.5999999999999993,29.99999999999999,4,1.9,11,12
194,0,98,50,4,8,11,0.6000000000000002,30.0,5,1.4,17,12
195,1,98,50,0,11,0,2.3999999999999977,23.99999999999997,3,0.9,8,11
196,0,99,50,1,8,10,0.5999999999999998,11.999999999999996,4,1.9,14,9
197,1,99,50,0,10,0,1.7999999999999972,17.99999999999997,2,1.0,5,10
198,1,100,31,0,7,1,1.899999999999998,18.99999999999998,3,-0.1,7,7
199,0,100,32,9,4,7,0.0,53.99999999999999,3,-0.7,11,13
200,1,101,20,0,2,1,1.3877787807814454e-16,1.3877787807814457e-15,0,0.0,5,2
201,0,101,20,0,2,2,0.0,0.0,3,-1.0,8,2
202,0,102,50,2,8,11,0.6,17.999999999999996,3,1.8,12,10
203,1,102,50,0,11,0,2.3999999999999977,23.99999999999997,3,0.9,6,11
204,1,103,50,0,11,0,2.399999999999998,23.99999999999998,3,0.9,6,11
205,0,103,50,1,8,11,0.6000000000000005,12.000000000000004,4,1.9,19,9
206,0,104,26,0,3,2,5.828670879282072e-16,5.828670879282072e-15,3,0.0,8,3
207,0,104,27,1,3,2,0.0,5.000000000000005,3,-0.1999999999999999,8,4
208,1,105,31,0,7,0,1.899999999999998,18.99999999999998,3,-0.1,5,7
209,0,105,32,6,4,7,0.0,35.99999999999999,1,-1.5,12,10
210,0,106,20,0,2,2,2.498001805406602e-16,2.4980018054066026e-15,3,0.0,7,2
211,1,106,21,0,2,0,0.0,0.0,3,-1.1,4,2
212,1,107,50,0,11,1,2.399999999999997,23.999999999999968,3,0.9,5,11
213,0,107,50,2,8,11,0.6000000000000001,18.0,4,2.7,10,10
214,1,108,15,0,3,1,1.0999999999999992,10.999999999999991,4,-0.1,6,3
215,0,108,15,0,1,2,0.0,0.0,2,-1.0,5,1
216,1,109,50,0,11,1,2.399999999999997,23.99999999999997,3,0.9,5,11
217,0,109,50,1,9,11,1.1999999999999995,17.999999999999996,3,1.8,13,10
218,1,110,50,0,12,0,2.9999999999999973,29.99999999999997,3,0.9,6,12
219,0,110,50,3,8,12,0.5999999999999999,24.0,1,1.8,15,11
220,0,111,8,0,0,1,1.3877787807814454e-16,1.3877787807814457e-15,2,-0.1,5,0
221,0,111,9,0,0,1,0.0,0.0,0,-1.0,5,0
222,1,112,14,0,1,0,1.3877787807814454e-16,1.3877787807814457e-15,3,-0.1,3,1
223,0,112,15,1,1,1,0.0,5.000000000000002,3,-0.1999999999999999,5,2
224,0,113,50,3,8,10,0.6000000000000004,24.000000000000004,4,1.9,16,11
225,1,113,50,0,10,0,1.7999999999999972,17.99999999999997,3,0.9,5,10
226,1,114,50,0,10,2,1.7999999999999976,17.999999999999975,4,0.9,6,10
227,0,114,50,0,8,10,0.5999999999999993,5.999999999999993,4,1.9,15,8
228,0,115,50,1,8,10,0.6000000000000008,12.000000000000004,4,2.7,13,9
229,1,115,50,0,10,0,1.7999999999999994,17.999999999999993,2,1.0,4,10
230,1,116,45,0,7,1,0.4999999999999989,4.9999999999999885,3,-0.1,5,7
231,0,116,45,0,6,7,0.0,0.0,2,-1.1,12,6
232,1,117,50,0,10,1,1.7999999999999965,17.99999999999996,3,0.9,5,10
233,0,117,50,3,9,10,1.1999999999999995,29.99999999999999,1,1.4,12,12
234,1,118,50,0,12,0,2.9999999999999973,29.99999999999997,0,1.0,5,12
235,0,118,50,1,8,12,0.6000000000000004,12.000000000000004,4,1.5,14,9
236,0,119,14,4,2,1,0.6000000000000003,30.0,1,0.4,8,6
237,1,119,15,0,1,0,0.0,0.0,4,-1.1,6,1
238,1,120,50,0,11,1,2.399999999999997,23.999999999999968,3,0.9,5,11
239,0,120,50,3,8,11,0.5999999999999998,24.0,4,2.7,11,11
240,0,121,50,4,8,11,0.6000000000000001,30.0,0,0.6,13,12
241,1,121,50,0,11,0,2.399999999999997,23.999999999999968,3,0.9,5,11
242,1,122,50,0,10,1,1.7999999999999967,17.999999999999964,3,0.9,7,10
243,0,122,50,7,7,10,1.3877787807814454e-16,42.0,0,0.6,14,14
244,0,123,9,2,3,0,1.6999999999999993,29.0,1,0.4,4,5
245,1,123,9,0,0,1,0.0,0.0,4,-1.1,4,0
246,1,124,50,0,11,1,2.399999999999997,23.999999999999968,3,0.9,7,11
247,0,124,50,6,7,11,0.0,35.99999999999999,0,-0.5,12,13
248,1,125,20,0,3,0,0.5999999999999995,5.999999999999995,3,-0.1,3,3
249,0,125,21,0,2,3,0.0,0.0,2,-1.0,9,2
250,0,126,50,5,8,10,0.5999999999999994,35.99999999999999,1,1.4,16,13
251,1,126,50,0,10,1,1.7999999999999976,17.999999999999975,2,1.0,8,10
252,1,127,50,0,9,2,1.199999999999997,11.99999999999997,4,0.9,9,9
253,0,127,50,1,7,9,0.0,5.9999999999999885,2,0.8,11,8
254,0,128,25,8,3,6,0.0999999999999999,48.99999999999999,0,0.4,14,11
255,0,128,26,9,3,6,0.0,53.99999999999999,2,-0.6,14,12
256,1,129,20,0,4,0,1.1999999999999993,11.999999999999991,3,-0.1,4,4
257,0,129,21,5,2,4,0.0,29.000000000000004,3,-1.5,12,7
258,0,130,50,1,8,8,0.6000000000000006,12.000000000000004,4,2.7,15,9
259,1,130,50,0,8,0,0.5999999999999989,5.9999999999999885,2,1.0,5,8
260,0,131,14,0,1,1,1.3877787807814454e-16,1.3877787807814457e-15,0,0.0,5,1
261,1,131,15,0,1,1,0.0,0.0,3,-1.1,4,1
262,0,132,50,3,8,11,0.6000000000000002,24.0,0,1.8,15,11
263,1,132,50,0,11,1,2.399999999999997,23.99999999999997,3,0.9,7,11
264,0,133,50,3,8,10,0.5999999999999984,23.99999999999998,1,1.4,19,11
265,1,133,50,0,10,3,1.799999999999998,17.99999999999998,0,1.0,10,10
266,0,134,50,0,8,10,0.6000000000000001,6.000000000000001,2,1.0,15,8
267,1,134,50,0,10,0,1.7999999999999972,17.99999999999997,3,0.9,5,10
268,1,135,37,0,6,1,0.6999999999999984,6.999999999999984,3,-0.1,8,6
269,0,135,38,0,5,6,0.0,0.0,2,-1.0,16,5
270,0,136,50,1,9,10,1.2000000000000002,18.0,1,1.8,15,10
271,1,136,50,0,10,0,1.7999999999999972,17.99999999999997,3,0.9,4,10
272,1,137,8,0,1,0,0.6000000000000001,6.000000000000001,4,-0.1,4,1
273,0,137,9,0,0,1,0.0,0.0,2,-1.1,5,0
274,1,138,38,0,6,0,0.599999999999998,5.99999999999998,0,0.0,5,6
275,0,138,39,9,5,6,0.0,52.99999999999999,0,-1.5,13,14
276,0,139,43,7,6,10,0.0999999999999998,42.99999999999999,0,0.4,13,13
277,0,139,44,7,6,10,0.0,42.0,0,-1.5,13,13
278,0,140,50,3,9,11,1.1999999999999995,30.0,2,1.4,16,12
279,1,140,50,0,11,0,2.399999999999997,23.99999999999997,2,1.0,5,11
280,0,141,9,1,1,0,0.5000000000000002,11.0,1,0.8,3,2
281,1,141,9,0,0,0,0.0,0.0,0,-1.0,3,0
282,1,142,38,0,9,1,2.399999999999997,23.99999999999997,0,0.0,6,9
283,0,142,39,8,5,9,0.0,47.0,0,-1.5,13,13
284,0,143,20,0,3,1,0.6000000000000002,6.000000000000002,5,0.4,8,3
285,1,143,21,0,2,0,0.0,0.0,0,-1.1,5,2
286,0,144,50,0,9,11,1.199999999999998,11.99999999999998,4,1.9,12,9
287,1,144,50,0,11,0,2.399999999999997,23.99999999999997,3,0.9,4,11
288,1,145,50,0,10,1,1.7999999999999967,17.999999999999964,3,0.9,7,10
289,0,145,50,7,7,10,0.0,41.99999999999999,1,-0.5,15,14
290,0,146,8,0,0,0,1.3877787807814454e-16,1.3877787807814457e-15,3,0.0,2,0
291,0,146,9,1,0,0,0.0,5.000000000000001,3,-0.1999999999999999,2,1
292,0,147,50,4,9,7,1.1999999999999993,35.99999999999999,4,1.9,19,13
293,1,147,50,0,9,1,1.1999999999999984,11.999999999999984,4,1.5,11,9
294,1,148,26,0,4,0,0.5999999999999993,5.999999999999993,0,0.0,3,4
295,0,148,27,7,3,4,0.0,41.0,0,-1.5,14,10
296,0,149,50,1,10,11,1.799999999999999,23.99999999999999,1,1.8,15,11
297,1,149,50,0,11,3,2.399999999999997,23.999999999999968,2,1.0,8,11
298,1,150,50,0,11,0,2.399999999999997,23.99999999999997,3,0.9,6,11
299,0,150,50,5,8,11,0.6000000000000001,36.0,0,1.4,20,13
300,0,151,50,0,11,11,2.3999999999999995,24.0,4,1.9,18,11
301,1,151,50,0,11,0,2.399999999999997,23.999999999999968,0,1.0,5,11
302,1,152,50,0,12,0,2.999999999999997,29.999999999999968,3,0.9,6,12
303,0,152,50,1,9,12,1.1999999999999993,17.999999999999993,1,1.0,16,10
304,0,153,26,0,3,3,2.498001805406602e-16,2.4980018054066026e-15,2,-0.1,10,3
305,0,153,27,0,3,3,0.0,0.0,2,-1.1,10,3
306,1,154,39,0,6,0,0.499999999999998,4.99999999999998,2,0.0,7,6
307,0,154,39,7,5,6,0.0,41.0,0,-1.5,12,12
308,1,155,20,0,3,0,0.5999999999999993,5.999999999999993,3,-0.1,3,3
309,0,155,21,9,2,3,0.0,52.99999999999999,0,-1.5,11,11
310,1,156,9,0,1,0,0.5000000000000001,5.000000000000001,3,-0.1,2,1
311,0,156,9,0,0,1,0.0,0.0,2,-1.1,4,0
312,1,157,50,0,12,0,2.999999999999997,29.999999999999968,0,1.0,7,12
313,0,157,50,4,8,12,0.5999999999999998,30.0,1,0.6,15,12
314,1,158,50,0,13,2,3.599999999999997,35.999999999999964,3,0.9,7,13
315,0,158,50,2,10,13,1.799999999999999,29.99999999999999,5,1.8,16,12
316,0,159,50,2,8,12,0.6000000000000003,18.0,4,1.9,12,10
317,1,159,50,0,12,1,2.999999999999997,29.999999999999968,3,0.9,7,12
318,1,160,50,0,12,0,2.999999999999997,29.999999999999968,3,0.9,6,12
319,0,160,50,1,9,12,1.2,17.999999999999996,5,1.8,15,10
320,1,161,50,0,10,1,1.7999999999999965,17.99999999999996,3,0.9,8,10
321,0,161,50,4,7,10,0.0,24.0,3,-0.5,9,11
322,1,162,50,0,12,2,2.999999999999997,29.999999999999968,3,0.9,6,12
323,0,162,50,2,9,12,1.1999999999999975,23.99999999999997,0,1.8,15,11
324,1,163,26,0,6,2,1.7999999999999985,17.999999999999982,3,-0.1,8,6
325,0,163,26,9,3,6,0.0,53.99999999999999,1,-0.6,10,12
326,0,164,50,2,8,10,0.5999999999999994,17.999999999999993,2,1.8,12,10
327,1,164,50,0,10,0,1.7999999999999967,17.999999999999964,3,0.9,5,10
328,0,165,50,3,8,12,0.5999999999999993,23.99999999999999,1,1.0,12,11
329,1,165,50,0,12,2,2.999999999999997,29.999999999999968,2,1.0,10,12
330,1,166,15,0,2,0,0.5000000000000001,5.000000000000001,3,-0.1,2,2
331,0,166,15,0,1,2,0.0,0.0,2,-1.1,7,1
332,1,167,50,0,10,0,1.799999999999998,17.99999999999998,3,0.9,6,10
333,0,167,50,2,8,10,0.6000000000000005,18.000000000000004,0,0.6,12,10
334,1,168,14,0,1,0,1.3877787807814454e-16,1.3877787807814457e-15,3,-0.1,3,1
335,0,168,15,0,1,1,0.0,0.0,1,-1.0,5,1
336,0,169,20,0,2,2,3.6082248300317592e-16,3.608224830031759e-15,3,0.0,10,2
337,1,169,21,0,2,0,0.0,0.0,3,-1.1,3,2
338,1,170,50,0,9,1,1.199999999999997,11.99999999999997,3,0.9,7,9
339,0,170,50,7,7,9,1.3877787807814454e-16,42.0,3,0.5,17,14
340,1,171,8,0,0,0,1.3877787807814454e-16,1.3877787807814457e-15,0,0.0,4,0
341,1,171,9,0,0,0,0.0,0.0,0,-1.0,4,0
342,1,172,50,0,12,0,2.9999999999999982,29.999999999999982,3,0.9,7,12
343,0,172,50,1,9,12,1.1999999999999995,17.999999999999996,4,1.9,16,10
344,1,173,50,0,10,1,1.7999999999999976,17.999999999999975,3,0.9,6,10
345,0,173,50,1,8,10,0.6000000000000003,12.000000000000002,2,1.8,18,9
346,1,174,50,0,11,0,2.399999999999997,23.99999999999997,3,0.9,5,11
347,0,174,50,4,8,11,0.6000000000000005,30.000000000000004,3,1.4,14,12
348,0,175,50,1,8,11,0.5999999999999993,11.999999999999991,0,1.0,14,9
349,1,175,50,0,11,1,2.399999999999997,23.999999999999968,3,0.9,7,11
350,0,176,50,4,8,11,0.6,30.0,4,1.9,17,12
351,1,176,50,0,11,0,2.399999999999997,23.99999999999997,0,1.0,5,11
352,0,177,21,0,5,2,1.6999999999999995,16.999999999999996,5,0.4,9,5
353,1,177,21,0,2,0,0.0,0.0,5,-1.1,4,2
354,1,178,14,0,3,0,1.1999999999999993,11.999999999999991,4,-0.1,3,3
